name,book_id
Mohsin Hamid,15815364
Albert Einstein,15852
Nigel Calder,15852
Robert W. Lawson,15852
Anna Maxted,33770
Siobhan Vivian,10866233
David James Duncan,19534
Shawn Achor,9484114
W. Bruce Cameron,13167796
Timothy J. Keller,11389341
Kathy  Keller,11389341
Grant Morrison,6672183
Frank Quitely,6672183
Philip Tan,6672183
Jonathan Glapion,6672183
Alex Sinclair,6672183
Matsuri Hino,1157452
Arturo Pérez-Reverte,11031
Margaret Jull Costa,11031
Janet Stevens,576570
Hans Christian Andersen,576570
F. Scott Fitzgerald,4662
Matthew J. Bruccoli,4662
V.C. Andrews,397466
Timothy Zahn,77787
Tyler Oakley,25507925
Alessandra Torre,22471294
Laura Lippman,351648
Jay Crownover,17798233
Charlotte Connan de vries,17798233
Laurence Sterne,76527
Melvyn New,76527
Giles Andreae,765148
Guy Parker-Rees,765148
Susan Vreeland,98048
Louise L. Hay,270435
Mia Ikumi,284698
Reiko Yoshida,284698
Emily M. Danforth,11595276
Neil Gaiman,1967070
P. Craig Russell,1967070
Diana Wynne Jones,2173611
Don Winslow,23602561
Sue Klebold,25937671
Carl Hiaasen,13062
Ian Fleming,3750
John Locke,364550
Peter Laslett,364550
Raymond Geuss,364550
Henry David Thoreau,16900
Louisa May Alcott,17533
David  Arnold,18718848
Barbara Claypole White,25228579
Melina Marchetta,82436
Kristen Ashley,17257993
Darynda Jones,15813668
Wilbur Smith,416580
Kody Keplinger,12813860
Nick Cutter,17571466
C.J. Sansom,820480
Pablo Neruda,11339
Stephen Tapscott,11339
Amy Bloom,18316089
Julia Quinn,110393
J.K. Rowling,31538614
MinaLima,31538614
Georg Wilhelm Friedrich Hegel,9454
A.V. Miller,9454
John Niemeyer Findlay,9454
Kristen Ashley,17257990
Peter F. Hamilton,479561
Gena Showalter,9995135
Victoria Aveyard,30226723
Paul Auster,6345193
يوسف زيدان,5557442
Sarah Mlynowski,9266810
Moira Young,13042154
Julie Gregory,4507
Anita Shreve,96082
Paulette Jiles,25817493
Brad Thor,40710
Devdutt Pattanaik,9864913
Gail Tsukiyama,51114
Anthony Hope,54492
Amanda Hocking,8349348
Tammy Falkner,18089551
Paul Auster,456
David Baldacci,15157
R.A. Salvatore,171471
R.L. Stine,308540
Douglas Preston,136641
J.P. Delaney,28016509
Louis Sachar,15673
Dan Simmons,11279
Jim Butcher,4961959
Mark Powers,4961959
Ardian Syaf,4961959
Carl Hiaasen,13064
أحمد خالد توفيق,16076787
Debbie Macomber,366346
Karin Slaughter,16071767
Heather Brewer,6681333
Robert A. Heinlein,175324
Alex Kava,390305
Anne Lamott,15737147
Brian Jacques,7981
Allan Curless,7981
Steven Pinker,11107244
A.A. Milne,821003
Ernest H. Shepard,821003
M.O. Walsh,22367526
Dee Henderson,370057
Dee Lestari,1244286
Mika Waltari,364826
ذبیح‌الله منصوری,364826
Nicole Krauss,7907782
Karin Slaughter,28374062
Marie Force,11808919
Francine Rivers,95619
Orson Scott Card,31357
Alexander McCall Smith,97875
Sandra Brown,268275
Neil Gaiman,2108198
Mark Buckingham,2108198
Mark  Edwards,17726978
Tayeb Salih,669780
Denys Johnson-Davies,669780
Doris Lessing,24100
Jennifer Donnelly,396266
Jeff Shaara,29923
Éric-Emmanuel Schmitt,120461
Harold S. Kushner,46676
Patrick O'Brian,17768
Jessica Day George,2208744
Susan Coolidge,730501
Robert McCloskey,766917
Tamora Pierce,153782
David Eddings,18878
Philip G. Zimbardo,359194
Nancy Pickard,6606456
Clive Cussler,361081
Michael Pritchard,361081
Abbi Glines,17835766
Kim Stanley Robinson,23197269
J.D. Robb,238137
Mary  Stewart,116343
Margaret Peterson Haddix,303454
Rusty Young,43081
Thomas McFadden,43081
Fuyumi Soryo,1025039
Richard Feynman,5553
Alice Waters,688663
Piers Anthony,96980
Michelle Richmond,332348
Marv Wolfman,194479
George Pérez,194479
John Hodgman,24807
J.K. Rowling,31538647
Astrid Lindgren,19314
Patricia Crampton,19314
Trina Schart Hyman,19314
Kathy Reichs,7189177
Andrew Clements,235127
Jo Nesbø,23602504
Neil Smith,23602504
Elisabeth Naughton,13282015
Tan Twan Eng,12031532
Natasha Preston,16066586
Arina Tanemura,696177
Alice Clayton,18775203
Christine Feehan,94813
Frank E. Peretti,8492
Danielle  Paige,18602341
Christine Feehan,313263
Claudia Rankine,20613761
P.G. Wodehouse,16387
Sarah Prineas,1809175
Antonio Javier Caparo,1809175
Michael Azerrad,29393
Rosalind Miles,56353
Marian Keyes,22009741
Guy Delisle,80834
Ken Follett,5055
Courtney Maum,18775284
Cecily von Ziegesar,22192
Michael E. Porter,407999
Wayne A. Grudem,255458
Sue Grafton,380976
Sarah Andersen,25855506
R. Scott Bakker,301538
Kristin Kimball,7841677
Jonathan Maberry,9917998
Melissa Landers,13574417
Laura Ruby,18806240
Adriana Trigiani,52471
Marcus Samuelsson,13069213
Meg Cabot,90475
Chimamanda Ngozi Adichie,5587960
Stephanie Garber,27883214
James Frey,2179832
Kate Chopin,2267195
John Updike,85391
Anna Quindlen,12752313
Cheryl Rainfield,7531478
Mary Kay Andrews,5941079
Ahmad Fuadi,6688121
Naomi Novik,129510
Rick Atkinson,541920
Mary Higgins Clark,170618
Sandra Brown,30343
Fannie Flagg,199530
Jo Walton,8706185
J.D. Robb,238127
James M. Cain,56616
Sherrilyn Kenyon,490403
Garr Reynolds,1908456
R.A. Salvatore,239107
Philip Roth,29744
Tom Sniegoski,9366879
Jeff Smith,9366879
Thomas E. Sniegoski,9366879
Steve Hamaker,9366879
Josh Kaufman,9512985
Dorothea Benton Frank,16248139
Sherrilyn Kenyon,7200351
Scott  Hawkins,23363928
Chris d'Lacey,551536
James A. Michener,12659
Joel Osteen,95707
Jennifer L. Holm,6871737
Lois McMaster Bujold,68483
Mary Beth Chapman,8765461
Steven Curtis Chapman,8765461
Lauren Beukes,20706269
Sylvia Plath,11623
Karen V. Kukil,11623
David Foster Wallace,5986375
Richard Feynman,5552
Lili St. Crow,8835897
Lilith Saintcrow,8835897
Kelley Armstrong,11919
Jill Conner Browne,269386
Tamora Pierce,2964700
Debra Dean,179264
Laurell K. Hamilton,6098691
Chelsea Cain,2983654
José Saramago,7011225
William Gibson,22321
Hannu Rajaniemi,7562764
John Sandford,9925913
Ludwig Wittgenstein,12075
Agatha Christie,215492
Jeph Loeb,107021
Jim Lee,107021
Scott Williams,107021
Spencer Quinn,5600151
Mary Kay Andrews,13167062
Dr. Seuss,28351
Doris Kearns Goodwin,17334495
Brandon Mull,15801381
David Weber,77736
Caroline Knapp,73965
Jules Verne,1219103
P.C. Cast,10324808
Kristin Cast,10324808
Kalayna Price,7823038
Agatha Christie,16300
Edith Wharton,212525
Mary Gordon,212525
Sarah J. Maas,13419891
Friedrich Nietzsche,132626
Walter Kaufmann,132626
R.J. Hollingdale,132626
Steven Callahan,121410
Judith McNaught,129620
James Rollins,13148921
Lisi Harrison,95658
Bernard Cornwell,11734251
Howard Schultz,9151181
Joanne Gordon,9151181
Laurence Rees,978098
Slavomir Rawicz,9013
Nora Roberts,682153
Alexandra Bracken,20983362
J.D. Robb,102857
Susan Ericksen,102857
Chris Bohjalian,18666006
Agatha Christie,834378
Durjoy Datta,7011879
Maanvi Ahuja,7011879
Robyn Carr,184850
Iain M. Banks,12009
José Mauro de Vasconcelos,192510
قاسم صنعوی,192510
Margaret Atwood,22642472
Ivan Doig,262545
Morgan Rhodes,16000044
Michelle Rowen,16000044
James Patterson,18170134
Marshall Karp,18170134
James A. Michener,12661
Steve Martini,2430
Gloria Levine,197436
Walter Mosley,37100
Michael Rosen,265650
Jane Ray,265650
Jim Thompson,298663
Mary Elizabeth Braddon,588747
José Saramago,2528
Margaret Jull Costa,2528
Adriana Trigiani,60057
Jodi Lynn Anderson,7514925
Karen Kingsbury,11430
Gary Smalley,11430
Philip Pullman,114982
Amanda Foreman,319300
A.C. Gaughen,11983940
Miranda Kenneally,12551077
Mary Kay Andrews,26114516
Bill Willingham,21330
Mark Buckingham,21330
Steve Leialoha,21330
Tony Akins,21330
Jimmy Palmiotti,21330
Machado de Assis,82888
Robert Shea,57913
Robert Anton Wilson,57913
Alexander Gordon Smith,6420846
Michael Chabon,16696
Jay Ryan,16696
Nancy Thayer,7010683
John Layman,7870457
Rob Guillory,7870457
Poppy Z. Brite,452244
Joseph Conrad,86658
Alan W. Watts,514210
Ramez Naam,13642710
Kathleen E. Woodiwiss,896622
Veronica Roth,18080923
Colm Tóibín,21412360
Jamie McGuire,11532160
Steve Berry,7840156
Lisa Gardner,18079661
Dorie Greenspan,184644
Alan    Richardson,184644
Jane Green,7290826
Kristen Ashley,10813480
Aya Nakahara,439363
Pookie Rolf,439363
Agatha Christie,148584
Belle Aurora,17948485
Heidi Murkoff,98
Sharon Mazel,98
Heidi Murkoff,98
Arlene Eisenberg,98
Sandee Hathaway,98
Mark D. Widome,98
Danielle Steel,59836
Kristin Levine,11699349
Phillip C. McGraw,169487
Amanda Hocking,8951449
Hidekaz Himaruya,7942008
Andrew Stanton,1298171
Walt Disney Company,1298171
Herman Parish,14480
Lynn Sweat,14480
Gail Carriger,11324166
Jan Karon,112874
Eric Schmidt,23158207
Jonathan Rosenberg,23158207
J.A. Redmerski,20559676
Cecelia Ahern,10893138
A.A. Milne,821000
Ernest H. Shepard,821000
L.J. Smith,3665811
Mary Kay Andrews,16045078
Jane Green,14759321
Lara Adrian,7384801
José Maria de Eça de Queirós,1249630
Ester de Lemos,1249630
Amy Harmon,23252517
Amy Gentry,29975458
Nora Roberts,114188
Tijan,17191012
Amanda Grange,99297
Robert Crais,297186
Joshilyn Jackson,10960383
Miranda Hart,15733346
Kent Haruf,89884
Tim Hamilton,5199185
Ray Bradbury,5199185
Maki Minami,2122216
Hiroshi Sakurazaka,6255949
桜坂洋,6255949
Alexander O. Smith,6255949
Joseph Reeder,6255949
Elizabeth George Speare,24408
Alain de Botton,23426
Jonathan Harr,27397
Wanda Gág,621739
Christine Feehan,313256
James Patterson,15791403
David Ellis,15791403
Allen Say,208146
Mary Kay Andrews,38030
James Rollins,294043
René Descartes,159418
Donald A. Cress,159418
Matthew Reilly,144789
Kiersten White,9064899
Ella Carey,27868677
Thich Nhat Hanh,73184
Ursula K. Le Guin,1170158
Jessica Park,17325147
Philip C. Stead,7268995
Erin E. Stead,7268995
Smith Henderson,18651980
Lisa Jackson,276877
Greg Iles,43992
Erskine Caldwell,59091
Lewis Nordan,59091
Kate Summerscale,1747896
Loretta Chase,425377
L. Frank Baum,60177
David McCullough,2371
Glenn Beck,3268926
Rachel Renée Russell,16074748
James Rollins,294045
Nelson DeMille,3216451
J. Lynn,19501672
Jennifer L. Armentrout,19501672
Sylvia Day,15743075
Ally Carter,13580928
Larry Bird,6562380
Earvin Johnson,6562380
Jackie MacMullan,6562380
R.A. Salvatore,66676
Agatha Christie,31304
Douglas Coupland,3379
Tony Hillerman,867387
Jane Green,12029468
Camilla Läckberg,1457790
Mo Willems,1908511
David  Brooks,22551809
Gabriel García Márquez,23884
Edith Grossman,23884
Mario Vargas Llosa,60142
Cammie McGovern,18599754
Tess Gerritsen,21489683
Meg Cabot,85993
H.M. Ward,17800786
Sandra Brown,323289
Susan Abulhawa,6692041
Melissa Nathan,207694
Katy Evans,22892122
Peter Clines,16479439
Alastair Reynolds,89184
Enid Blyton,17490
Misty Bernall,171001
Evelyn Waugh,30919
Rita Golden Gelman,85622
Lorrie Moore,19631
Lauren Blakely,26252659
Kendare Blake,23207027
Elizabeth Bard,6422680
John Jakes,159177
Aprilynne Pike,12846479
David Foster Wallace,9443405
Michael Pietsch,9443405
Confucius,27297
D.C. Lau,27297
Pamela Des Barres,50039
Dave Navarro,50039
Richelle Mead,5148720
Robert Kirkman,4714126
Charlie Adlard,4714126
Cliff Rathburn,4714126
Mariana Zapata,20613920
Giuseppe Tomasi di Lampedusa,625094
Archibald Colquhoun,625094
Paul Jenkins,22469
Andy Kubert,22469
Richard Isanove,22469
Joe Quesada,22469
Bill Jemas,22469
V.C. Andrews,397456
Patricia Briggs,285212
Eileen Wilks,285212
Karen Chance,285212
Sunny,285212
John Sandford,37303
Sara Douglass,231989
Sandra Gulland,70287
حسن الجندي,7701043
Lisa Scottoline,12037026
Adam Gidwitz,7825557
Trudi Canavan,7165405
Philip Roth,50695
Dee Lestari,1300350
Alisa Valdes,491735
Alisa Valdes-Rodriguez,491735
L.J. Smith,395875
Luke Rhinehart,70912
Yana Toboso,6867952
Tomo Kimura,6867952
Bret Easton Ellis,7519866
Krista Ritchie,22296542
Becca Ritchie,22296542
Gayle Forman,22021611
Amazon,22931009
James Patterson,10778410
Jill Dembowski,10778410
Elijah Wood,10778410
Spencer Locke,10778410
John Marsden,71863
Eleanor Coerr,181077
Ronald Himler,181077
Tsugumi Ohba,13616
Takeshi Obata,13616
Josephine Tey,77661
Daniel Silva,93799
Milan Kundera,26097
Linda Asher,26097
Brian  McClellan,20883847
Anaïs Nin,11041
Robert Kirkman,6488483
Charlie Adlard,6488483
Cliff Rathburn,6488483
Vernor Vinge,102439
Kristen Callihan,23122175
Michael J. Sullivan,17163514
Sergei Lukyanenko,104159
Andrew Bromfield,104159
Kelley Armstrong,4107256
J.R. Ward,24903031
Piers Anthony,15433
Sandra Brown,13507011
Stephen Lang,13507011
Douglas Preston,303098
Lincoln Child,303098
غسان كنفاني,3331756
Raymond E. Feist,13811
Steve Berry,3124122
John Steinbeck,12722
Mark Mathabane,126151
Anne Tyler,12482658
Thomas Malory,93276
Eugène Vinaver,93276
Clive Cussler,41704
صلاح جاهين,4488657
يحيى حقي,4488657
T.S. Eliot,118389
Gene Stratton-Porter,17567
Kim Harrison,20426917
T.M. Frazier,18739485
Henry James,124272
Amy Bloom,124272
Pierre A. Walker,124272
Nancy Reagin,7140220
Oscar Wilde,122649
Masaru Emoto,33335
David A. Thayne,33335
S.E. Hinton,759960
Ken Follett,825509
José Saramago,47667
Margaret Jull Costa,47667
Jason Mott,17182421
Ramachandra Guha,356824
Ryan Holiday,18668059
Erin Hunter,197457
Abbi Glines,18870159
Kate Grenville,347698
Ben Carson,18422
Cecil Murphey,18422
Linda Williams,363973
Megan Lloyd,363973
Brad Thor,6076768
R.C. Sproul,556629
Kevin Henkes,858514
Sherrilyn Kenyon,2992061
Dorothy L. Sayers,351559
Carole Radziwill,851678
Patricia Briggs,22571699
Nancy E. Shaw,820273
Margot Apple,820273
Leo Tolstoy,141077
Isai Kamen,141077
Doris Lessing,141077
Julia Child,132688
Phaidon Press,257257
Bruno Ernst,276289
M.C. Escher,276289
John E. Brigham,276289
Matsuri Hino,6801652
Tomo Kimura,6801652
Steve Perry,9549
Robert Kirkman,14744381
Charlie Adlard,14744381
Al Ries,33449
Jack Trout,33449
Jane Green,23245587
John Grisham,452235
Alain de Botton,23419
J.B. Salsbury,17167042
S.J. Watson,17412188
Irvine Welsh,527862
Seth Godin,685401
Alice Munro,111126
Hazel Gaynor,18505836
Gary Keller,16256798
Jay Papasan,16256798
Whitney G.,20980373
Simms Taback,417524
Jacqueline Wilson,511527
Nick Sharratt,511527
Sue Heap,511527
Meg Cabot,1301153
Omar Tyree,290039
Deborah Rodriguez,10374638
Alisa Kwitney,47697
Neil Gaiman,47697
Marc Guggenheim,7006562
Alex Maleev,7006562
Stephen King,7006562
Paul Pen,28802599
Simon Bruni,28802599
Mercedes Lackey,28735
Stephen King,13451
Kristen Britain,147844
Jeffrey Archer,4102763
Jennifer Crusie,33732
Kevin Henkes,635083
Terry Pratchett,17167572
Stephen Baxter,17167572
Mercedes Lackey,14014
America's Test Kitchen,3888
Carl Tremblay,3888
Daniel J. Van Ackere,3888
Tamora Pierce,24093
Phaedra Patrick,26722820
Jodi Meadows,8573642
William Kamkwamba,6419887
Bryan Mealer,6419887
Paul O. Zelinsky,280240
Katherine Addison,17910048
Rob Thomas,21437200
Jennifer Graham,21437200
Adam Makos,15808816
Larry Alexander,15808816
Tillie Cole,22020052
Robert A. Heinlein,355
Carl Hiaasen,12081467
Neil Gaiman,166580
Yoshitaka Amano,166580
John Cheever,11686
John Sandford,26061591
Neil Simon,450573
V.S. Ramachandran,31555
Sandra Blakeslee,31555
Oliver Sacks,31555
J.D. Robb,129523
Drew Barrymore,25065522
Mario Benedetti,56919
Vanessa Diffenbaugh,24041443
Tamara Ireland Stone,23341894
James Andrew Miller,55095
Tom Shales,55095
Simon Winchester,25017
Michelle Moran,8689913
Eoin Colfer,2049993
James C. Collins,12675109
Morten T. Hansen,12675109
Kurt Vonnegut Jr.,5048174
Richelle Mead,8643220
Emma Vieceli,8643220
Leigh Dragoon,8643220
Oliver Sacks,64666
Jeff Lindsay,7469133
Mem Fox,835495
Jane Dyer,835495
Jessica Verday,2998814
P.B. Kerr,339026
Paul O. Zelinsky,815158
J.K. Rowling,23731881
Joel Holland,23731881
Rachel Abbott,17401198
Robert Kirkman,6145711
Matthew Reilly,144793
Marcus Sakey,20797535
Robin McKinley,77368
Diana Gabaldon,13634927
R.S. Grey,21843117
عزالدين شكري فشير,13562054
James Patterson,13037558
Michael Ledwidge,13037558
Ilona Andrews,19090384
Richelle Mead,2977487
Robert Crais,241936
Isa Chandra Moskowitz,48304
Terry Hope Romero,48304
Sara Quin,48304
Joan Bauer,522471
A.M. Homes,16061734
Christopher Yost,7025086
Pasqual Ferry,7025086
Orson Scott Card,7025086
Naomi Wolf,39926
Anonymous,5031805
Lane T. Dennis,5031805
Wayne A. Grudem,5031805
Douglas E. Richards,16150119
Miklós Nyiszli,315578
Tibère Kremer,315578
Bruno Bettelheim,315578
Richard Seaver,315578
Thomas L. Friedman,2358737
Kathryn Jackson,825576
Byron Jackson,825576
Gustav Tenggren,825576
Gustave Flaubert,2183
Robert Baldick,2183
Geoffrey Wall,2183
Mike Birbiglia,7775841
Phil Robertson,17455541
Mark Schlabach,17455541
Raditya Dika,1242729
Kirsty Moseley,16301111
Maria V. Snyder,12027429
Robert Crais,11889938
Mary Kay Andrews,56066
Juliet Marillier,13925
Marion Zimmer Bradley,84552
Diana L. Paxson,84552
Tara Sue Me,17407233
Michel Houellebecq,88514
Jonah Berger,15801967
Terry McMillan,122211
Natsuki Takaya,877752
Alethea Nibley,877752
Athena Nibley,877752
Joe Navarro,1173576
Marvin Karlins,1173576
Nora Roberts,114152
Lauren Willig,84351
Annie Proulx,27999
Stephen Sondheim,373925
Hugh Wheeler,373925
Christopher Godfrey Bond,373925
Kristin Hannah,836984
Tammara Webber,12067972
Shūsaku Endō,25200
William Johnston,25200
Rachel Ward,6609758
J.D. Robb,238140
Philip Yancey,173572
Jacqueline Winspear,6553733
Bruce Springsteen,29072594
Wednesday Martin,23492673
Tamora Pierce,153792
Nora Roberts,114128
Nalini Singh,215643
Margot Lee Shetterly,25953369
Robert Greene,20995
Jacqueline Carey,40217
Iain M. Banks,13497991
Joseph Boyden,17661831
R.J. Palacio,20878809
John Locke,90078
Agatha Christie,16307
Sara Shepard,9266793
Brandon Sanderson,28698036
Gary Chapman,952
D. Ross Campbell,952
Alexander McCall Smith,15904
J.D. Robb,238142
Henry James,133954
Michael Cunningham,133954
Carl R. Rogers,174879
Peter D. Kramer,174879
Kristen Proby,17201110
Matt Ridley,16176
J.M. Darhower,21956060
Mary Higgins Clark,1629007
David Baldacci,12107925
Masami Tsuda,287380
Darcy Lockman,287380
Jack Niida,287380
Anne Bishop,21457243
James Patterson,22674493
Marshall Karp,22674493
Howard Jacobson,8664368
J.D. Robb,238139
Iris Rainer Dart,1219954
David Almond,24271
David Hume,130119
Mary Higgins Clark,170641
B.J. Novak,20821299
Maxwell Maltz,155981
Amitav Ghosh,4950
Mary Lawson,8646
Catherine Ryan Hyde,15728921
Leslie Marmon Silko,588234
Toni Morrison,13152998
Brian K. Vaughan,28204534
Cliff Chiang,28204534
Matthew Wilson,28204534
Deborah Ellis,828015
Robyn Carr,16000980
Stephen Clarke,10765
Dorothea Benton Frank,18635039
Frantz Fanon,66933
Jean-Paul Sartre,66933
Richard Philcox,66933
Homi K. Bhabha,66933
Clive Cussler,41698
Bruce H. Wilkinson,974122
David Kopp,974122
Anne Frank,58728
Susan Massotty,58728
Robert Jackson Bennett,20174424
Mary Higgins Clark,512475
Bruce Coville,114701
Lauren Henderson,33723
Chris Manby,33723
Sarah Mlynowski,33723
Jill A. Davis,33723
Stella Duffy,33723
Lisa Jewell,33723
Marian Keyes,33723
Sophie Kinsella,33723
Adèle Lang,33723
Carole Matthews,33723
Anna Maxted,33723
Megan McCafferty,33723
Alisa Valdes,33723
Isabel Wolff,33723
Meg Cabot,33723
Jessica Adams,33723
Louise Bagshawe,33723
Emily Barr,33723
Jenny Colgan,33723
Lynda Curnyn,33723
Jennifer Weiner,33723
Irvin D. Yalom,21025
Nicola Ferguson,21025
Seth Godin,160830
C.S. Friedman,36159
David R. Gillham,13593526
Molière,752994
David Eddings,44660
Alice Walker,60937
J.R. Ward,9542259
Veronica Roth,18892134
Lisa Kleypas,2948832
Jennifer L. Armentrout,26721568
Jennifer Niven,28686840
Sarah Vowell,12357
Daniel H. Pink,13593553
James D. Watson,126061
Jamie Oliver,823412
Brian Herbert,20253
Kevin J. Anderson,20253
Sherrilyn Kenyon,2992069
Tracy Kidder,6282334
Shoichi Aoki,46913
Mark Sanders,46913
Shoich Aoki,46913
James Herriot,38739
Louise Rennison,112693
Arnold Lobel,94807
Haruki Murakami,12254379
Jay Rubin,12254379
Mary Westmacott,140345
Agatha Christie,140345
Kristen Ashley,13065142
Lynda Mullaly Hunt,22402972
Debbie Macomber,13414594
Fiona Carnarvon,12926432
S.M. Stirling,116445
Rachel Abbott,24859245
Bethany McLean,113576
Peter Elkind,113576
Jacqueline Woodson,27213163
John Shors,94672
Douglas Preston,39032
Lincoln Child,39032
Brian Coffey,64960
Dean Koontz,64960
Kurt Cobain,58547
James Patterson,17333279
Michael Ledwidge,17333279
Don DeLillo,28703
Mary Downing Hahn,267972
Adriana Trigiani,3673357
Bill Willingham,21324
Mark Buckingham,21324
Steve Leialoha,21324
Shawn McManus,21324
Andrew Pepoy,21324
Maeve Binchy,41962
Christine Feehan,184324
Robert Kirkman,10822174
Charlie Adlard,10822174
Cliff Rathburn,10822174
Robert Kirkman,138399
Charlie Adlard,138399
Italo Calvino,59780
William Weaver,59780
Ανταίος Χρυσοστομίδης,59780
Ελευθερία Κοψιδά,59780
Alice Walker,60935
Clifford D. Simak,190999
Rachel Vincent,7476122
Henri J.M. Nouwen,175113
Charles Wheelan,33293
Tamora Pierce,153781
Addison Moore,16233105
Guy Gavriel Kay,104101
Laura Wiess,162086
Aurora Rose Reynolds,18340482
Judith Krantz,350065
Sandra Dallas,4618898
Don Winslow,8008928
Dean Koontz,15760
Elizabeth Berg,226858
Janne Teller,6647312
Martin Aitken,6647312
A.N. Roquelaure,26581
Anne Rice,26581
Brian Azzarello,94510
Eduardo Risso,94510
Karen Miller,1116393
Madeleine L'Engle,14358
Sara Zarr,10757806
Matthew Reilly,6324903
J.D. Robb,25337081
Mercedes Lackey,176788
Liz Kessler,161656
Sarah Gibb,161656
Sarah Hepola,23341862
John Flanagan,13003565
W. Somerset Maugham,44796
Joe Hart,27419654
Neil Gaiman,23753
Mike Dringenberg,23753
Chris Bachalo,23753
Michael Zulli,23753
Kelly Jones,23753
Charles Vess,23753
Colleen Doran,23753
Malcolm Jones III,23753
Steve Parkhouse,23753
Daniel Vozzo,23753
Lee Loughridge,23753
Steve Oliff,23753
Todd Klein,23753
Dave McKean,23753
Sam Kieth,23753
Kristen Ashley,13184992
Cynthia Voigt,11831
Robert Kirkman,763429
Charlie Adlard,763429
Cliff Rathburn,763429
Rus Wooton,763429
Morgan Rice,16299991
Kōbō Abe,9998
E. Dale Saunders,9998
Mario Vargas Llosa,77298
Helen R. Lane,77298
Victoria Aveyard,25005214
Warren Ellis,22418
Darick Robertson,22418
Rodney Ramos,22418
James  Hankins,25104491
Amy Zhang,18163646
Sheldon Vanauken,56594
C.S. Lewis,56594
Charles C. Mann,9862761
Anna Jean Mayhew,9429531
Linda Sue Park,12107927
Colson Whitehead,10365343
Jennifer Ashley,5981872
Stephen Hunter,127712
J.M. Coetzee,6193
Mary Doria Russell,16948
Kendra Elliot,20438825
Jamie Oliver,1776251
Clive Cussler,41701
Marion Zimmer Bradley,18892
Diana L. Paxson,18892
John Sandford,37302
MaryJanice Davidson,478657
Jack Campbell,96594
Sara Donati,820956
Tarryn Fisher,25828204
David Ebershoff,27864391
Esther Earl,17675031
Lori Earl,17675031
Wayne Earl,17675031
John Green,17675031
Aldous Huxley,5481
Pauline Réage,40483
Sabine d'Estree,40483
Robin Hobb,45106
Dennis Lehane,425124
Kendra Elliot,18799585
Penelope Douglas,29104680
Jack Higgins,337623
Sean Patrick,17835351
Meg Cabot,23221
George Bernard Shaw,7707
Alan Jay Lerner,7707
Mario Puzo,22028
Elizabeth Norris,12157365
Richard Bach,265264
Kate DiCamillo,37187
Mercedes Lackey,28734
George R.R. Martin,11970747
Agatha Christie,527744
Mark Millar,160848
J.G. Jones,160848
Brian K. Vaughan,160848
Tsugumi Ohba,13614
Takeshi Obata,13614
Chris Claremont,103111
John Byrne,103111
Noam Chomsky,12617
Edward S. Herman,12617
Astrid Lindgren,19307
Gerry Bothmer,19307
Horace Walpole,12923
Cormac McCarthy,40471
Kresley Cole,16175040
Gene Wolfe,40992
Julia Pierpont,23503361
Hunter S. Thompson,10878
Anne Sexton,47730
Maxine Kumin,47730
Kim Stanley Robinson,11830394
Sharon M. Draper,119838
James Rollins,6287290
Bisco Hatori,1011359
Michael Buckley,176326
Peter Ferguson,176326
David Hackett Fischer,1206073
Salman Rushdie,4830
Waris Dirie,8745
Cathleen Miller,8745
Eric S. Nylund,615921
Natasha Preston,16117182
Tom Peters,4076
Robert H. Waterman Jr.,4076
James Patterson,17899392
Emily Raymond,17899392
Bill Finger,107029
Gardner F. Fox,107029
Bob Kane,107029
Jerry Robinson,107029
Sheldon Moldoff,107029
Eric Blehm,12878300
Lisa Tawn Bergren,7879278
Rachel Joyce,20890479
Terry Brooks,15559
Rosamunde Pilcher,116053
Isaac Asimov,4808763
Bob E. Flick,4808763
Jim Gallant,4808763
Saul Bellow,52783
Luciano Bianciardi,52783
Erica Jong,9654
Sarah Blakley-Cartwright,9349915
David Leslie Johnson,9349915
Catherine Hardwicke,9349915
Rashmi Bansal,4765642
Roald Dahl,6694
Quentin Blake,6694
Nickolas Butler,17934521
Conn Iggulden,671724
Mireille Guiliano,106882
Laura Whitcomb,289601
Scott Westerfeld,493455
Greg Iles,22693231
Jeffrey Archer,78971
pleasefindthis,13105527
Iain S. Thomas,13105527
Jon Ellis,13105527
Ina Garten,56913
Quentin Bacon,56913
Masashi Kishimoto,204045
Louise Rennison,347577
Natasha Anders,16056862
Emma Chase,29991719
Anna Godbersen,6239873
Charlotte Brontë,31175
Chloe Neill,9815702
غسان كنفاني,4653511
Hans Christian Andersen,132391
Lisbeth Zwerger,132391
Anthea Bell,132391
Meg Cabot,207687
Jack Kerouac,330760
Angela Elwell Hunt,181400
Tim Jonke,181400
Frank Miller,419103
Agatha Christie,16341
Patricia Cornwell,392217
John Eldredge,126066
Brent Curtis,126066
Louis Sachar,236056
Katie McGarry,17233800
Edmund Morris,7993566
William Carlos Williams,65336
Charles Tomlinson,65336
Timothy Zahn,77786
Haruki Murakami,6449422
Ali Smith,20439328
Meg Cabot,85989
Thomas Hardy,341281
Patricia Ingham,341281
Jane Green,17934385
Barbara Delinsky,4071018
Mark Bowden,419083
Chris Cleave,12968662
Lesley Livingston,3064985
Franklin Foer,10395
Fernando Pessoa,45974
Richard Zenith,45974
Geoff Johns,12791521
Gary Frank,12791521
Jon Sibal,12791521
Brad Anderson,12791521
Rob Leigh,12791521
Anne Lamott,12475019
Sam Lamott,12475019
