Company_ID,Review_ID,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt
C000018,R00637,3/2/2019, Vice President,"New York, NY",Current Employee ,"Decent, could be better",More than 5 years,0,"Interesting work, industry leader, good benefits","office politics, bureaucracy, uncertainty due to IPO",
C000018,R00638,2/5/2019,NA,NA,Current Employee ,"Great workplace environment, good benefits",More than a year,0,"great benefits, positive employees, good post-grad pay",seems to be a lack of internal mobility,
C000018,R00639,1/17/2019, Associate,"New York, NY",Current Employee ,Great work environment,More than a year,0,"Great work environment, growth, team atmosphere, people willing to teach you",Although the company is growing there seem to be more outside hires instead of promoting within. Could be stuck in one position for too long.,Reward more for work then interpersonal relationships. Promote from within more
C000018,R00640,1/21/2019,NA,NA,Former Employee ,I do not recommend this company.,NA,0,Focus on business and application functionality.,"Good focus on application functionality, but the added functionality is developed on a very old technology platform. No interest in new technology or new technologists. Decision makers have been with company for 10 to 20 years and do not respect anyone other than themselves. Senior executives are like high school children. They talk about each other behind their backs.",Hire a Chief Information Officer. You don’t have one. That person will need experienced professionals to come in and help transform the platform to be competitive in the future.
C000018,R00641,12/20/2018,NA,NA,Former Employee ,Odd company for tech,NA,0,Some nice colleagues to work with and lovely location.,"Whilst I was hired for a technology role and pitched a great fintech story, I found they really had no interest in new technology. There was supposed to be a CTO, but we never seen nor heard anything from him. I wouldn't recommend anyone interested in current technology work here.",There is little to no communication or visible leadership.
C000018,R00642,11/27/2018,NA,NA,Current Employee ,Good Company,NA,0,Good working environment to work in,Nothing specific to report on,
C000018,R00643,8/1/2018, AVP,NA,Current Employee ,AVP,NA,0,Amazing perks at Tradeweb Markets LLC,There are no cons yet in the firm so far.,
C000018,R00644,7/16/2018, Assistant Vice President,"New York, NY",Current Employee ,Quick Growing Company,More than a year,0,NA,NA,Continue to have a personalized approach to people management as the headcount grows.
C000018,R00645,6/27/2018, Vice President Operations,"New York, NY",Current Employee ,Poor leadership and management,More than 3 years,0,"great benefits, free food, plenty to learn","No growth, poor management, no directions whatsoever",
C000018,R00646,6/3/2018, Senior Technologist,"New York, NY",Current Employee ,A really amazing place to work,More than 3 years,0,Very talented senior managers help guide more junior staff to help them reach their full potential. Great benefits and a wonderful work atmosphere.,"Need to be more proactive in removing under-performers. Communications between NJ, NY and Euro/Asia offices needs to improve.","Cut the fat. Focus on new technology (blockchain, CRM, augmented SDLC, AI, web based applications, mobile apps). Let those who want to shine do so. Give them space and a budget and then get out of the way."
C000018,R00647,5/15/2018,NA,NA,Current Employee ,Operations Associate,NA,0,"Great salary, great benefits. The main corporate offices are also both very nice.","Work life balance, poor communication between teams. Lack of communication between teams/departments reall affected my work.",Need to have better coordination between brands and teams. Lots of selfish employees that don’t care to communicate with others.
C000018,R00648,4/16/2018, Vice President,NA,Current Employee ,I enjoy coming into work each day,NA,0,"• Forward thinking for business & people strategy
• Positive, fun, collaborative environment
• Investment in learning & development of talent
• Attracts diverse out of the box thinkers
• Strive to push the needle and stay competitive
• Ability to make a positive impact and do fulfilling work",• Keep on bridging the gap between office locations as we grow & provide opportunities to spend time together,"• Keep on being accessible & proactively communicating to employees
• Great work on setting the tone in terms of culture from the top"
C000018,R00649,4/16/2018, Managing Director,"New York, NY",Current Employee ,TW has taken my career to the next level,More than a year,0,NA,"Not necessarily a CON, but the company is growing fast and would benefit from a central large space for all different groups to work together when needed in person.",
C000018,R00650,4/8/2018,NA,"New York, NY",Former Employee ,A truly exceptional place to work,More than 3 years,0,NA,NA,"Keep your current grade A talent, and pedal to the metal for the future. Tradeweb's best days are ahead! It was my privilege to be a part of Tradeweb, amazing leadership team - get even more involved with the company when possible, people look up to you."
C000018,R00651,3/8/2018, AVP,"Jersey City, NJ",Current Employee ,Tradeweb has a great work atmosphere.,Less than a year,0,"Surrounded with good people to work with. Support that I receive is endless, and they all come with smiles. :) Organize and clear as crystal from both perspectives technical and business.",I CAN NOT THINK OF ANYTHING SO FAR.,
C000018,R00652,3/20/2018,NA,NA,Former Employee ,Inflated title for kind of work,NA,0,"The industry is on an upswing, so the company should do well.",Management needs to get their game together. Not a research-focused company.,
C000018,R00653,2/15/2018,NA,NA,Former Employee ,Client Service,NA,0,The system is great- its simple and works.,Not many career paths within the company- regional offices are very small.,
C000018,R00654,1/31/2018, Vice President In Tech,NA,Current Employee ,Great place to work,NA,0,"Senior management is very engaged and interested in feedback.
Some great greenfield development opportunities with start-up like delivery mentality (of course contingent on what team you are in).
The size of the company is just right so you can see what impact you are making.
Great HR team, very engaged and committed to finding growth\learning opportunities for the employees.",More perks and onsite facilities might be nice.,
C000018,R00655,2/5/2018,NA,"New York, NY",Current Employee ,Company Overview,More than 5 years,0,Great work/life balance; good perks,"Weak management; low salaries; senior positions almost entirely filled externally, rather than promoting internal talent",
C000018,R00656,12/13/2017,NA,"Jersey City, NJ",Former Employee ,software engineer,Less than a year,0,"smart technical management, generous compensation",lots of legacy outdated technology.,
C000018,R00657,12/8/2017,NA,"New York, NY",Former Employee ,Summer Analyst,NA,0,Emphasizes open door policy and not being afraid to ask questions,Not always a lot of work for interns to do,
C000018,R00658,10/27/2017,NA,NA,Former Employee ,VP of technology,More than 8 years,0,"I love being able to work around truly passionate people who are ready to change the world. The culture is great, free snacks and food is big plus. I had the opportunity to take ownership of projects within my first month.","The hours are much longer than any other job I've worked in, but this is expected to change as we continue hiring more help and spent more on technology.",Improve people relation and will get great work! i was not excited to see the company spend more and did not grow and mature and hope that we don't lose the strong culture we have now
C000018,R00659,11/20/2017, Vice President Development,"Jersey City, NJ",Former Employee ,HR and Business team cannot improve Technology department,More than 5 years,0,Good work benefits (including year end bonus) if you are in company if you are in management or business team. I feel sorry for technology guys working below Director level.,"Too much pressure and extremely long hours. Majority of tech dept is full of unmarried H1Bs (low wage workers who can work 60+hours/week) and no new diverse talent is welcomed here. Old fashioned interview style and experienced developers (with GC/Citizen) will most likely be not selected. CEO, CTO, MDs and Directors are not going to held each other accountable, but blame on lower level.","Lately, MDs are putting comments on Glassdoor asking current employees to send reviews to HR for improvement, however no MDs or Directors are hold accountable. In other words, we throw your feedback to bin. Advise to technology guys is to do homework before appearing for interview or accepting offer. Cannot give advice to management, as the real problem starts at CEO, shareholder and MD level."
C000018,R00660,10/8/2017, IT Support,"New York, NY",Former Employee ,Exciting company with lost potential,Less than a year,0,"Has a significant chunk of the market, you will get good exposure to fixed income. Company is well positioned to succeed. Kitchens are usually well stocked and offices are clean. Most people are serious about the work they do and very capable. The atmosphere is generally positive and energetic.","Way too much focus on execution and sales rather than innovation. Tradeweb is a technology company. Couldn't emphasize this more - it's an electronic brokerage. Technology should be the sole focus of day to day, month to month, and year to year operations. Instead this is a sales company that can't seem to plan effectively more than a few months in advance. It's difficult to be rewarded for being creative and efficient vs. putting in extra time and knowing the right people. There's a culture clash between NY and NJ, sales people vs. technologists",CTO/CEO must get involved with the day to day development of software. Go visit start-ups and import some of their behaviors and strategies. Slow down release cycles until you can prove to customers that you can release quality software with minimal critical bugs.
C000018,R00661,9/19/2017,NA,NA,Former Employee ,Associate,NA,0,"Good platform with great functionality. Healthy work culture, and an important perspective on the FX/Deriv trading industry. Will continue to experience growth and further penetration in standard asset class trading","Big learning curve for entry-level associates, need to be able to grasp material and problem-solve for clients.",
C000018,R00662,6/6/2017, Assistant Vice President,NA,Former Employee ,Application Support - Sweatshop,More than a year,0,NA,"- Application Support/ Production support working hours are very bad
- Some degree of favoritism towards old timers
- Hire and fire type of culture. Because of this, many people have artificially created 'job security' for themselves by not documenting their knowledge/ product information.
-Limited opportunites to work in different teams due to small size of the company
- Difficult to work with some developers due to their rude behavior","Technology division seems to be turning into a sweatshop.
Thousands of man-hours are wasted into products which do not sell. Please focus on products that make money."
C000018,R00663,4/26/2017, Systems Administrator,"Jersey City, NJ",Current Employee ,Infrastructure Group in Jersey City is a great place to work,More than 10 years,0,Lots of new technology and excitement in Infrastructure. Cool atmosphere and overall fun to come to work everyday.,Getting to NY office is difficult for NJ employees when needed.,Changes and new hires brought in over the last year are a breath of fresh air and great additions.
C000022,R00664,2/14/2019, Intern ,NA,Current Employee ,Great company structure,Less than a year,0,"I hadn’t worked in financial services before, but UBS gives you the opportunity to contribute to meaningful work as an intern. It’s a great company to work for and fantastic for your resume and connections.","They tend to not automatically hire interns for positions like some other large banks, so be prepared to have to fight for a position if you want to stay with them after graduation.",
C000022,R00665,4/18/2019, Investment Banking Analyst,"New York, NY",Current Employee ,Good,Less than a year,0,Typical ib and you know the same,Long hours are the key reason to this,Do more to protect junior employees
C000022,R00666,4/17/2019, Systems Engineer,"Nashville, TN",Current Employee ,Awesome place!,More than a year,0,"Very clean and safe environment, lunch areas, convenient location downtown, subsidized parking. Excellent manager in my division, co workers all extremely good at their jobs, no weak links, they have an excellent team.",opportunities to advance are fairly limited....,Keep it up!
C000022,R00667,4/16/2019, Analyst,"New York, NY",Former Employee ,Great culture,More than a year,0,Lots of good people working at the company. Great opportunity for mentorship.,Large company so need to stay focused to create your own path.,
C000022,R00668,4/9/2019, Compliance Specialist,NA,Current Employee ,Love UBS,Less than a year,0,Such a team collaborative environment,Commute isn’t consistent but not bad.,
C000022,R00669,4/8/2019, Executive Director,NA,Former Employee ,aa,More than 8 years,0,"Great people, teamwork, willing to change","WM focus, overly focused on biz cycle (boom//bust)",
C000022,R00670,4/7/2019, Financial Advisor,NA,Current Employee ,Wealth Advice Center,More than a year,0,"Decent pay, great people, flexible work hours, and good way to get into the industry","Everything is over the phone, overly strict compliance rules, too many managers",
C000022,R00671,4/1/2019, Frontend Developer,"Zurich, KS",Current Employee ,Nice place but a lot of overhead,Less than a year,0,Nice and skilled people in my team,"A lot of overhead due to the fact that it is a Swiss bank (strict restriction on web navigation, a lot of time to setup the machine, etc)",
C000022,R00672,4/10/2019,NA,NA,Former Employee ,ubs wealth advice center,NA,0,great for entry level looking to become licensed to sell securities,lower management (who you would be working directly under) don't seem to understand a work life balance. Be prepared for many late nights without additional compensation,
C000022,R00673,3/28/2019,NA,NA,Former Employee ,Former employee,NA,0,Some very talented people work the firm.,Way to much time and effort devoted to 360 reviews—penalizes people working in small groups or those with very specialized skills sets.,Stop trying to be Goldman Sachs—your not.
C000022,R00674,3/22/2019, Analyst,NA,Former Employee ,Great Place to Work,More than a year,0,"Great atmosphere.
Management is great
Fun Perks",Nothing I would change now.,
C000022,R00675,3/21/2019, Employee Stock Plan Associate,"Weehawken, NJ",Former Employee ,Good Entry Level Job,Less than a year,0,"People were great
Awesome cafeteria
Beautiful location - view of NYC skyline","Pay could have been better
People on the phones could be snappy sometimes",
C000022,R00676,3/20/2019, Analyst,NA,Former Employee ,Great learning and growth opportunity,NA,0,"benefits, opportunity, connections, growth, dynamic","Schedule, time commitment, various bosses to answer to",
C000022,R00677,3/19/2019,NA,NA,Current Employee ,Good company,NA,0,"Corporate perks, career growth mindset",None that come to mind,
C000022,R00678,3/15/2019,NA,NA,Current Employee ,Good company,More than 3 years,0,Nice culture with lots of flexibility,Business is not growing fast,
C000022,R00679,3/13/2019, Investment Analyst Intern,"Santa Barbara, CA",Former Employee ,Investment Analyst Intern,More than a year,0,Worked with an excellent team. Very educational opportunity to learn more about the facets of finance and gain an understanding of the financial world and terminology.,"19 hour a week maximum time cap on part-time employees.
Pay was minimal or none depending on your team you worked with.",
C000022,R00680,3/28/2019, Director,"Chicago, IL",Former Employee ,Experienced Not Needed,More than 8 years,0,"Some good people to work with
Exposure to many facets of business
Good vacation time benefits
Good work location, home office, availability","Pay increases are rare
Company always cost cutting
Experienced personnel pool depleted","Lack of pay adjustments, and continuous cost cutting will eventually leave you with personnel with 2-5 year experience levels. A very short sighted approach."
C000022,R00681,3/13/2019, Client Service Associate,"New York, NY",Former Employee ,Good place to work,More than a year,0,NA,NA,NA
C000022,R00682,3/13/2019, Intern,"New York, NY",Current Employee ,Great place to work,Less than a year,0,Lots of hands on experience,Overwhelming workload during trading hours,
C000022,R00683,3/27/2019, Senior QA Engineer,"Weehawken, NJ",Current Employee ,IT Quality & Test Engineer,More than a year,0,"great atmosphere, new technology",don't fairly review people work,
C000022,R00684,3/27/2019, Director,"New York, NY",Current Employee ,No clear vision - disfunxrional place,More than a year,0,Aggressive sign up bonuses,Very short term across division.,Develop a vision please
C000022,R00685,3/26/2019,NA,"Atlanta, GA",Former Employee ,PWM Intern,Less than a year,0,Good company to have on your resume,Poor culture in the office. Everybody has their own practice.,
C000022,R00686,3/26/2019, Software Engineer,"Weehawken, NJ",Current Employee ,I would say it's ok,More than a year,0,Great people to work with.,"Some Managers can be micromanagers, which is not the best for people that like autonomy. You will spend more time in meetings than actually working on your stuff.",Stop micromanaging your employees.
C000022,R00687,3/11/2019, Analyst,"Stamford, NY",Former Employee ,Good to start with your career,More than a year,0,"good organization, good people to work with",bureaucracy like other big corporations,
C000022,R00688,3/21/2019, Client Service Associate,NA,Former Employee ,Ok,NA,0,NA,"Very small teams with little interaction
No collaboration",
C000022,R00689,3/6/2019, Business Analyst,"New York, NY",Current Employee ,Business Analyst - Analyst,Less than a year,0,"Great pay, location and benefits",Longer work hours and iffy cafe,
C000022,R00690,3/5/2019,NA,NA,Current Employee ,Wealth Management Intern,NA,0,"Great online resources
Friendly work environment",None that I can think of,
C000022,R00691,3/1/2019, Talent Development Specialist,"Weehawken, NJ",Current Employee ,"Nice culture, little leadership",More than a year,0,"Great, smart people
Internal mobility encouraged","Lack of leadership
Barriers to complete final products",
C000022,R00692,3/1/2019, Event Marketing,NA,Former Employee ,Great opportunities and learning,NA,0,"Lots to learn, team work, great opportunities, very good pay",Can be some work pressure but that works with all companies,
C000022,R00693,2/23/2019, Director,"Stamford, CT",Current Employee ,UBS Review,More than 8 years,0,"Challenging, lot to learn, fun coworkers, work from home allowed","too many hours, no raise or bonus",
C000033,R00694,1/11/2019,NA,NA,Former Employee ,Teller,NA,0,"Great opportunity, great benefits, full time experience","No cons, amazing company",
C000033,R00695,4/18/2019, Customer Service Representative,"Westlake, TX",Former Employee ,Great Company,More than a year,0,The work environment is amazing!,No cons working for Wells Fargo Call Center!,Keep doing what you’re doing!
C000033,R00696,4/16/2019, Auditor,NA,Current Employee ,Great place to work,NA,0,"Coworkers, pay, benefits including paid time off","Senior management, no travel, movement",
C000033,R00697,4/16/2019, Network Engineer,NA,Former Employee ,"Great place to work, lots of opportunities to grow, great team work...",More than 3 years,0,"Great place to work, lots of opportunities to grow, great team work, management understands the value you bring to the team, higher management recognizes the effort and good work ethics.",Fun place to work but hard get noticed by higher management.,
C000033,R00698,4/16/2019, Manager,NA,Former Employee ,Great Company,More than 8 years,0,Great Salary..room for growth and opportunity,Competitive atmosphere and lack of communication between corporate and main office,
C000033,R00699,4/17/2019, Personal Banker,NA,Current Employee ,Personal Banker,NA,0,"Great company , good benefits, pay",No complaints great company to work for,
C000033,R00700,4/17/2019, Financial Analyst,"Charlotte, NC",Current Employee ,Great Company,More than 5 years,0,Great work life balance and pay.,No cons. The company does a great job promoting from within,
C000033,R00701,4/16/2019, Analyst,NA,Former Employee ,I really enjoyed working here.,More than 5 years,0,I learned a lot while working here. We had a great team and worked well together. Work life balance was well maintained.,I don't have anything bad to say. Not much room for movement but that was because of the small department I was in.,
C000033,R00702,4/16/2019, Licensed Banker,"Westminster, CO",Current Employee ,Bank Employment,More than 5 years,0,Great team to work with.,Underpay for qualification and licenses,Pay good people to stay.
C000033,R00703,4/17/2019, Sales,"San Francisco, CA",Former Employee ,Healthy environment,More than a year,0,"Great people
Flexible hours
Vertical employement opportunities","Not motivating work
Not amazing pay at first",Motivate through opportunities
C000033,R00704,4/17/2019, Phone Banker,"Sioux Falls, SD",Former Employee ,Wells Fargo phone banker 1,Less than a year,0,"Pay, all the different shift options, benefits","Repetitive, training was long but you still felt like you knew nothing, management expected you to know everything",
C000033,R00705,4/16/2019, Senior Program Manager,"Charlotte, NC",Current Employee ,Great work life balance!,More than 5 years,0,"fair salary, great benefits, telecommuting available for some roles. strong management, fair, balanced. great development opportunities","very large company so can be a lot of churn with teams, leadership re-orgs etc. but no more than other companies this size",Enforce compliance to standardization would save a fortune in duplicative work demanded by executives that can't deal with change or have ego issues.
C000033,R00706,4/16/2019, Lead Teller,"Palm Harbor, FL",Current Employee ,Great Employer,More than a year,0,"Great benefits, employee focused, good training for each job","Salary could be higher, a Lead Teller makes almost the same as a full time teller",Salary should be based on experience
C000033,R00707,4/16/2019,NA,NA,Current Employee ,"Great place to work, but depends on team",NA,0,"Benefits, people are nice, decent corporate structure","Technology is outdated, needs to be updated",
C000033,R00708,4/15/2019, Service Manager,NA,Current Employee ,"Not the best, but not the worst.",More than 3 years,0,Decent benefits and most of the people working for the organization that I had to interact with were alright. The job isn't the hardest in the world either. A lot of opportunities for advancement.,"Though a lot has changed since the lawsuit, its still very much pushy sales focused. Under compensated for sure.",
C000033,R00709,4/15/2019, Investigative Analyst,NA,Current Employee ,Great Team and company to work for,More than 8 years,0,"Great Company, nice benefits, very nice paid time off",Lots of upper management changes,
C000033,R00710,4/16/2019, Customer Service Associate,"Tempe, AZ",Current Employee ,Legal Order Processing,More than 5 years,0,Great co workers fun people,Advancement opportunities is very limited,Keeping a management team stable
C000033,R00711,4/16/2019, Mortgage Consultant,NA,Former Employee ,Great pay and benefits if you can put up with the culture,More than 3 years,0,Strong pay and benefits,The culture and structure is pretty frustrating to deal with at times,
C000033,R00712,4/15/2019, Teller,NA,Current Employee ,Good Experience,Less than a year,0,Great team to work with,not that many cons with the location,
C000033,R00713,4/15/2019, Service Manager,NA,Current Employee ,"Not the best, but not the worst.",More than 3 years,0,Decent benefits and most of the people working for the organization that I had to interact with were alright. The job isn't the hardest in the world either. A lot of opportunities for advancement.,"Though a lot has changed since the lawsuit, its still very much pushy sales focused. Under compensated for sure.",
C000033,R00714,4/15/2019, Investigative Analyst,NA,Current Employee ,Great Team and company to work for,More than 8 years,0,"Great Company, nice benefits, very nice paid time off",Lots of upper management changes,
C000033,R00715,4/14/2019, Analytics Consultant III,"Menomonee Falls, WI",Former Employee ,Great company to work for,More than 8 years,0,"Salary is fair, and if you like a faced pace environment it is great. It also has great upward mobility.","Too many politics and layers of people, managers, red tape to go through to get anything done.",
C000033,R00716,4/10/2019, Default Processor/Data Analyst,"Raleigh, NC",Current Employee ,Great Company and culture - overall success will depend on who your direct report is,Less than a year,0,NA,NA,NA
C000033,R00717,4/13/2019, Operational Risk Consultant,"Minneapolis, MN",Current Employee ,A company of career development focus,More than 10 years,0,Benefits and development options are excellent,It is a large company and you can get lost in all of career and department options,Keep focusing on Developing and encouraging your team!
C000033,R00718,4/13/2019, Research/Remediation Analyst,NA,Former Employee ,Overall good company to work for,More than 8 years,0,"Generous time off, good benefits","Poor pay, difficult to move up. Even when you do move up, HR refuses to give you a proper raise. Yet, if they hire someone from outside the company into your role, they will pay that person much more than an internal hire. Makes no sense, you'd think they would care more about retaining their current employees/talent.
Yearly merit increases never exceeded 1.75%.",
C000033,R00719,4/13/2019, Vice President,"Austin, TX",Former Employee ,Great place to work with many benefits!!,More than 10 years,0,good benefits; opportunity for advancement; good incentive plans,None worth mentioning or worth worrying about.,
C000033,R00720,4/12/2019, Part Time Teller,"New Bern, NC",Current Employee ,Friend and Supportive Culture,Less than a year,0,"Promote from within, great training experience, and supportive management.",None that I have ran into so far.,
C000033,R00721,4/12/2019, Analytics Consultant,"Charlotte, NC",Former Employee ,Work Life Balance,More than 8 years,0,My group was like a family. I was able to really see work life balance,Listen more to your employees about being advanced / promoted.,
C000033,R00722,4/12/2019, Vice President,"San Francisco, CA",Former Employee ,This is a great place to work,More than 8 years,0,Coworkers/People are generally happy and supportive. Good benefits and pay compared to other banks.,Downsizing is occurring at a rapid rate. Its difficult to transition to other parts of the bank unless you have a very strong advocate.,
C000025,R00723,10/24/2018,NA,NA,Current Employee ,Associate Consultant,NA,0,"Collaborative work environment, great people, casual office","long hours, high demand, stress",
C000025,R00724,4/16/2019, Business Consultant,"Princeton, NJ",Current Employee ,Good company to work for majority of the time,More than 5 years,0,"Great people, good challenging work is available","Can get too demanding
Limited in scope to life sciences industry",
C000025,R00725,4/8/2019, Associate Consultant,"San Francisco, CA",Former Employee ,Great place to work!,More than a year,0,"Super interesting projects, great mentorship and leadership, learned a lot in a short amount of time.",Your manager and team can really dictate your experience here. You will need to seek out the best team and manager.,
C000025,R00726,3/29/2019, Manager,"Evanston, IL",Current Employee ,"Great reputation, great people, great culture",More than 8 years,0,NA,NA,Reconsider fractional staffing model
C000025,R00727,3/26/2019,NA,NA,Current Employee ,----,More than a year,0,Got great experience in data analytics,Long hours and worked a lot of weekends,
C000025,R00728,3/20/2019,NA,NA,Current Employee ,"Good, not great, place to work",Less than a year,0,Management cares about our well-being,The perks are slim relative to other Silicon Valley jobs,
C000025,R00729,3/5/2019, Associate Consultant,NA,Current Employee ,"Smart people, but consulting long term is meh",More than 3 years,0,"Smart, interesting, high impact problems","Work is repetitive, clients are not always intelligent or interesting to work with",
C000025,R00730,3/1/2019, Decision Science Analyst,"New York, NY",Current Employee ,Good First Stop,More than a year,0,Learn from very smart people on a broad set of projects.,High amount of travel. Sometimes long hours,
C000025,R00731,2/25/2019,NA,"New York, NY",Current Employee ,Great place to learn and engage in challenging projects,More than 3 years,0,"Challenging work , great coworkers and overall company culture","As always in consulting, work life balance is hard to get",
C000025,R00732,3/6/2019, Associate Consultant,"New York, NY",Former Employee ,Nothing good other than the pay,Less than a year,0,Competitive pay and decent benefits,"Innovation and cross collaboration shut down, almost all business in one industry, incompetent people in managerial positions, counting pennies and overcharging clients",
C000025,R00733,2/13/2019,NA,NA,Former Employee ,Great culture and life style,More than 3 years,0,"People are nice, friendly culture",Not enough motivation from compensation,
C000025,R00734,3/17/2019, Business Analyst,"San Francisco, CA",Former Employee ,High Stress and Toxic Work Culture,More than a year,0,"A lot of client facing experience and accelerates your career, particularly if you're looking to do an MBA down the line","- Poor oversight by management on new college grads, effectively leaving them in the charge of other associates who have no management experience or training. (In my case, reviews for junior associates are essentially written by the senior associate, using the Manager's name) Because of this, associate experience can vary dramatically, from OK to toxic/terrible. I was unfortunate to fall on the latter end of the spectrum.
- Long working hours, high stress, unhealthy work-life balance (not uncommon to work 70-90 hours a week), very thankless leadership for all the hours put in
-Management thinks about client demands first and employee welfare second (and are very obvious about it)
-The tools used for analytics are extremely outdated, poor analytics and statistical practices. This isn't the place to level up your technical skills (but it is the place to level up client-facing skills)
- Poor compensation for the hours put in
- I ultimately left ZS due to the terrible work culture and am mentally healthier and happier in my new job.","You have high turnover for a reason, treat your people right"
C000025,R00735,2/7/2019,NA,NA,Current Employee ,Technology Analyst,More than a year,0,"* Great working culture
* Casual dress code","*Long hours of work
*Less transparency",
C000025,R00736,2/14/2019,NA,NA,Former Employee ,Good company to work,More than a year,0,"Innovative , good mix of clients",Low work life balance,
C000025,R00737,2/13/2019,NA,NA,Current Employee ,"Good company, if your boss likes you",More than 3 years,0,Good people and culture; focus on pharma,Lack of recognition for work,
C000025,R00738,2/9/2019, Decision Analytics Associate Consultant,NA,Former Employee ,Great learning experience,More than 3 years,0,The work was quite interesting,Hours could be long at times,
C000025,R00739,3/1/2019, Assistant,"Chicago, IL",Former Employee ,Bad management and clicky team,Less than a year,0,Good work life balance if they like you. Good vacation time. Nice consultants,"the assistant role is mindless. expenses and travel, no ability to be a partner to those you support. if you arent midwest caucasian, you will feel excluded, and the manager doesnt make new ideas feel welcome. its her way or she pushes you out.",diversify and talk to others
C000025,R00740,1/28/2019, Strategy Insights & Planning Associate,"San Francisco, CA",Former Employee ,Incredibly varied experience depending on team,More than a year,0,"You will be challenged, whether it is figuring out how to manage your professional development, dealing with difficult clients, balancing multiple projects. ZS will throw many issues your way, and many times you will need to solve them, though there will be people available to support you. This makes for great storytelling if you decide to leave or go to business school. While ZS doesn't have a super strong brand outside of pharma, the problem solving you learn will be transferrable.","Not everyone has your interests in mind. If you don't actively have conversations about promotions and projects, you'll be stuck where you don't want to be. Project experience is still driven primarily by staffing need. Because of the offshore team, you also might not get the extensive technical skills you want, such as in Excel or analytics, because it's just easier to hand it over to them, especially when things get busy.","Create more similar experiences for all associates. Everyone should be getting a diverse range of project experiences and have access to people who care about their development, not just the people lucky enough to get on a team where the manager actually cares."
C000025,R00741,1/9/2019,NA,NA,Current Employee ,Good place to start,NA,0,"Great networking
Lots of exposure","Long hours
Variation on growth potential",
C000025,R00742,2/9/2019, Decision Analytics Associate,"Philadelphia, PA",Former Employee ,"Horrible hours, unhappy people, disproportionately low pay for work/time required",Less than a year,0,Nice office with free snacks,"-Multiple projects at once (I was on 3, and I knew someone who was on 5)
-Working 60 hour weeks but being guilted into recording 40 to 50
-Regularly stuck doing work until midnight, sometimes later, with meetings scheduled at 7:30 am the next morning
-After asking to take the evening off starting at 7pm for Halloween, my manager told me ""you can switch to part-time if you only want to work 40 hours per week, like one of our consultants who is going through chemotherapy"". This was literally the only time I ever asked if I could have the evening off.
-I was allowed to leave ""early"" once a week to catch a 6pm yoga class, but it was hugely frowned upon, and I was expected to be back online minutes after the class ended
-My bonus was affected by my low ratings that were clearly due to a personal issue my boss had with me or his unconscious bias against women (as the only woman on the team and the only one being treated badly by him, I couldn't tell which it was). When I brought it up with my ""personal development coach"", she told my boss what I said, and he told me he's been cold to me due to his mother dying. It's terrible that happened, but it's not an excuse to single out one person and treat them badly.
-Parents don't have time for their children, young people don't have time to date or make friends, everyone is miserable and overworked
-High turnover",Work to reduce unconscious bias against women. Stop promoting people who don't work well with others. Allow employees to have a life outside of work.
C000025,R00743,1/15/2019,NA,NA,Former Employee ,okay for learning,NA,0,"good atmosphere, lots of young people keep it lively",it has no work-life balance.,
C000025,R00744,1/14/2019,NA,"Evanston, IL",Former Employee ,Associate Consultant,More than 5 years,0,"Tremendous work opportunities
Good learning curve
Additional benefits over package: Cabs, food, gym, etc","Poor work life balance
Preferential treatment by upper management during promotions","Please practice meritocracy, this bode well for the company in the future"
C000025,R00745,12/30/2018, Manager,NA,Current Employee ,Technology practice at Los angeles,More than 8 years,0,"Fast paced tech consulting for LA area, new trends in data and analytics",Onshore offshore working model - longer days,
C000025,R00746,1/10/2019, Associate,"Philadelphia, PA",Current Employee ,Interesting work & long hours,More than a year,0,NA,NA,NA
C000025,R00747,12/26/2018, Businee Analyst,"Chicago, IL",Former Employee ,Good First Job,More than a year,0,"Laid back culture, easy to make friends",Not always full staffing which is annoying,
C000025,R00748,12/26/2018,NA,NA,Former Employee ,Business Operations Analyst,NA,0,"Good culture, good people, opportunity to learn a lot",Bad timing and unwanted emergency type style to getting work done. Can be more relaxed,
C000025,R00749,1/7/2019, Business Technology Analyst,"Los Angeles, CA",Current Employee ,Business Technology Analyst,NA,0,"Lot to learn, latest technology",Very very very less salary,
C000025,R00750,12/13/2018,NA,NA,Current Employee ,SF Focused,NA,0,"Diversity of issues
Focus on healthcare","Brand strongly associated with sales force issues
Analytics heavy not true management consulting",Align expectations with brand value
C000025,R00751,12/12/2018, Consultant,"Chicago, IL",Current Employee ,"Decent, but wouldn't stay long-term",More than a year,0,"Travel is generally low (except for non-healthcare work), work is flexible (accommodate appointments, WFH, etc.), pay is decent, raises around ~6%/year, regular promotion, culture is generally pretty good (fairly collegial, definitely not cut throat)","Very easy to get pigeonholed into one type or work and/or one client, long hours (though likely on par with other firms), no pay transparency, high turnover, leadership quality of the principals is highly variable (some are terrible to work with, uninterested in your personal commitments, not interested in personal growth, etc. - others are fantastic), opportunities outside of healthcare are much more limited and can be difficult to break into",
